,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
trusqix,0.022574294,-0.013329864,0.044375014,-0.02464701,-0.04078821,-0.0454394,-0.016072892,-0.04551233,0.020326983,0.00032020733,0.03183813,0.03697088,0.037487935,0.031144071,0.013279442,-0.008807898,-0.012034524,0.0075154677,0.046183262,-0.034818746,0.0056022033,0.047504116,0.048163723,-0.010705363,0.018943418,5.049631e-05,-0.0013316162,0.026150692,0.009664308,0.04161649,-0.036993824,0.021999683
modex,0.03517926,0.023914363,-0.015903153,0.020109225,0.029155996,-0.0055462234,0.046711493,0.0056106932,0.04979298,-0.041402757,0.0030997023,-0.03727994,-0.0033807643,0.044401575,0.020010475,-0.02576468,0.02822176,-0.015530825,0.03251746,-0.016660415,-0.024251068,0.021197144,-0.023423195,0.009460699,0.012314402,-0.042166986,-0.040365923,-0.02951864,-0.028902352,-0.0072926506,-0.045118093,0.02609061
avcana,-0.08768694,-0.008662236,0.06384538,0.005633138,-0.02230568,0.036902573,-0.01539297,0.01656555,-0.0016790517,0.025720563,-0.012345754,0.047049407,0.02446511,0.020306919,-0.021375835,0.049365494,-0.015676044,-0.03964336,0.019455183,-0.01461935,-0.026690532,0.025923338,-0.011812948,-0.0455359,0.041457746,-0.047315802,-0.043795384,0.03844532,0.046470392,-0.032302454,-0.00095470995,0.029976334
trusuix,0.0044807084,-0.029932035,-0.036819637,-0.037841834,0.045561638,0.0490656,-0.03836118,0.033446524,0.047685992,0.03993168,-0.033949688,-0.04460436,-0.04641677,-0.04553149,0.026489105,0.0135472305,-0.040252484,0.038596477,0.044221487,-0.0030900463,0.0019575953,-0.019949377,0.025864076,-0.017175782,-0.016402591,-0.037176393,-0.014767956,0.026876222,0.043546703,0.039755907,-0.002080571,0.022668038
anxims,-0.015145443,0.00015025324,0.08276038,0.04485101,0.0077128634,0.029066745,0.017051492,-0.007927846,0.0058634058,0.035782862,0.021853928,-0.018325567,0.042447496,-0.004000008,-0.009334326,0.0060958154,-0.025732482,-0.045181274,0.011489928,-0.047106862,0.018976737,0.015986059,-0.030606389,-0.013901271,0.03962374,0.049834523,-0.026991284,0.017518554,0.046169225,-0.034153357,-0.017375968,0.005236648
bliskam,-0.020855568,0.008175628,0.08756572,-0.03525094,-0.009076081,0.01658522,0.03126252,0.03110521,0.0016340837,-0.048184562,0.022566047,-0.041267347,-0.037017822,0.021415282,0.01846062,0.03458518,0.02372155,0.047622893,0.009913027,-0.011211742,-0.017483164,0.033596326,-0.023228252,-0.047485378,-0.02427876,0.009536564,-0.03697772,0.0158411,0.029669438,0.014191855,0.0047256127,0.036035422
gaial,-0.038044117,0.044787157,0.02731451,0.031339657,-0.03415104,-0.008274268,-0.017605819,0.013906721,0.03970326,0.020605687,0.034292314,0.037714723,-0.019275546,-0.0010019056,-0.04800383,0.03260007,0.044188466,0.02298076,0.013830829,-0.04598539,0.03613944,-0.034024525,0.033021238,-0.04471625,0.021127712,0.01014211,-0.010233603,0.011395443,0.041155968,-0.00037814304,-0.0132370815,0.015322294
herox,-0.02440449,-0.033763338,-0.0019638166,-0.03308817,0.02774011,0.0069906935,-0.018752528,0.0073505268,-0.026038755,0.0052525513,0.037636507,0.017284248,0.0085756555,-0.031449556,-0.0037022717,-0.023864925,0.009535242,0.037755992,-0.049887538,0.032891225,-0.036083568,0.03870591,-0.04321772,-0.04299724,0.025130417,0.028562155,-0.04190265,0.041061904,0.043850493,-0.030360067,-0.033915926,-0.04741137
centarex,-0.016319968,-0.0069336183,0.01241089,0.0029009357,0.041051377,0.010696612,0.045516443,-0.031147016,0.013157796,0.04004954,0.011100352,0.018357638,0.029503915,-0.04996356,0.0071251504,0.029433358,0.0062317364,0.029387835,-0.03704957,-0.0405962,0.033936445,-0.04537965,0.006356932,-0.022051478,-0.042165887,-0.010733724,-0.034002125,-0.045940172,0.0062952265,0.013805773,0.02716804,0.0060448535
dreeax,-0.024657488,-0.04737848,-0.012492131,-0.041455805,-0.005994845,0.021085646,-0.025436282,0.00091958046,0.012757409,-0.010020994,-0.044277932,0.01975416,0.046659123,0.03298304,0.0146260895,0.04188258,0.02762897,0.044105325,-0.033846214,-0.02279619,-0.013052978,0.022630703,0.023233715,-0.039934315,-0.012416314,-0.04484898,-0.008273624,-0.04887953,0.030123498,0.0054620877,0.015816215,-0.030828893
aquos,-0.05272987,0.0019168744,0.070524774,0.03395677,-0.016160857,0.0044599287,-0.018006813,-0.030970251,-0.04531945,-0.004849218,-0.019007647,-0.011593498,0.042062942,-0.026864136,0.012349974,0.046999957,-0.023655523,0.035831932,0.034043718,0.008979607,0.0054356344,0.011848249,0.030233469,0.034787323,0.013693783,-0.005411409,-0.02834555,0.0064599514,0.030473124,-0.0040652864,-0.02480631,0.0079787
sporlom,-0.045096304,0.0358711,-0.034982406,0.013487641,-0.038805794,-0.020512426,-0.03198061,-0.039224457,0.023521151,0.048274312,-0.03201677,-0.013854265,0.012244903,-0.003093779,0.039896492,0.03973682,-0.030742407,-0.037518214,-0.007932462,0.038928103,-0.031552114,0.046091627,0.03157318,0.02186099,0.043609906,-0.04591137,0.0015553012,-0.0097651,0.02300528,0.038266804,-0.021449734,0.020526003
avisna,0.059296135,0.05132597,-0.060055807,-0.008842934,0.04294635,-0.03782942,0.0027276985,0.011504017,-0.044212606,-0.045465183,-0.017896224,-0.047858,-0.041800223,0.01931778,-0.012585245,-0.011530317,-0.0074055903,0.017916467,-0.00041457266,0.007718146,-0.0020067208,0.034682143,0.0348762,-0.012152862,-0.0344658,-0.014546204,-0.024971878,0.015232455,-0.02043723,-0.015222229,0.0040014386,0.03089917
svardux,0.024785165,0.04873159,0.0014136806,-0.040688217,0.04658297,0.016442683,0.017860774,0.004355084,0.013287339,-0.0121042505,-0.014736582,0.040712345,0.024471853,-0.0033619404,-0.014872681,-0.024340773,0.00631069,-0.04955114,-0.0021986961,0.002404403,0.038737725,0.028261866,-0.01033175,-0.0015843138,0.0491624,0.04660983,-0.016426433,0.02785622,-0.04519211,0.019926775,-0.03643353,-0.0018976927
arbon,0.012892734,0.020731961,0.05130213,-0.046728697,-0.04058857,0.023450378,0.022625912,-0.037463177,0.03209761,-0.02171333,-0.040505372,0.041461874,0.002116669,0.025565695,-0.036215495,0.03217758,0.03511851,-0.014634453,-0.020640481,-0.018368721,0.009916592,0.0363349,-0.03240812,0.017616224,0.045222107,0.0030993,0.02820101,0.031856727,0.03597759,0.01022011,-0.013618566,-0.04030906
cenix,0.03281268,0.046943475,0.048273098,-0.007152986,0.030059304,-0.00013629347,-0.0036241524,0.00046013668,0.012437034,-0.0062628165,0.03413223,0.0118127465,0.034280073,0.027911056,-0.00069011375,-0.02832296,-0.035547186,-0.026650464,0.03275292,-0.025009966,-0.038085483,-0.016821064,-0.009071507,0.042528618,-0.00690192,-0.04466423,-0.008638371,-0.048867967,0.04084677,-0.038270533,-0.02674663,-0.008625887
joyzor,0.0121045485,-0.0038234368,-0.007324647,0.030339587,0.037837956,-0.035020195,-0.048435915,0.0012093075,0.024677303,-0.036585234,-0.031314872,-0.042997766,0.010011125,-0.031806245,0.04612759,-0.0065386184,0.020702247,0.0023475885,-0.027979756,-0.034297183,-0.006465912,-0.0223647,-0.038535632,0.024842177,0.020676877,0.008695804,-0.032303967,0.012798075,-0.015742015,0.04742254,0.035480592,-0.036187302
nebuhax,0.04654566,-0.025609469,0.008103289,0.008662187,-0.014107894,-0.012720801,0.02082714,-0.020091617,-0.008313321,0.019435655,0.039302852,-0.013688445,0.005267609,0.045452822,-0.03445206,0.016481701,-0.0138426535,0.014039341,0.014693569,-0.011012744,-0.006159924,0.012058318,-0.0073424354,0.0079827905,-0.045264006,-0.041614544,0.037052285,-0.0039719827,-0.008788668,-0.026570404,-0.008476876,0.03039601
aneius,0.06462802,0.04852962,-0.061299752,-0.031039024,-0.0072013624,0.0158556,-0.010339856,0.027709845,0.03710026,0.00690639,0.0137951635,-0.015360914,0.0029329658,-0.003621865,-0.04137359,0.0011529811,0.0041623823,-0.016950928,0.03670707,0.018228043,0.03771553,0.0031151287,0.012771655,0.04248998,0.03211588,-0.031261757,-0.015380047,-0.03642843,-0.00093785673,-0.045357276,0.0030050874,0.049435783
goblam,0.023507964,-0.029155636,0.032321166,-0.0008655414,0.015681755,-0.001635205,-0.019422997,0.039148655,-0.041021526,0.0061786547,-0.03574412,0.0072263256,0.024784718,0.023819115,-0.031933475,-0.025764525,-0.020444358,0.0303833,-0.048179686,0.029075239,-0.040124238,-0.031966962,-0.041065823,-0.033604313,0.042208765,0.007941268,-0.0017894134,0.048379038,-0.045805026,0.0031857863,0.0029383525,0.018914942
cqlmox,0.041054975,0.02722026,-0.04919461,0.024199892,-0.009006213,-0.019576717,-0.04220977,0.02289218,0.019835893,-0.042896498,0.004463993,0.02448276,-0.030330611,0.015921477,-0.0018173829,-0.027520431,0.02358203,0.010490049,0.04849786,-0.032186054,-0.039876617,0.029373731,0.0068096407,0.0161697,-0.025195885,-0.014191486,0.026253473,-0.04657047,0.027228344,0.0014935024,0.036225785,-0.036627363
cybron,-0.039276112,0.048994426,-0.03958877,-0.008525133,0.015589241,0.022700164,0.03579196,0.019362632,0.014639471,0.028883602,-0.022597266,-0.025355268,-0.008455157,0.04067448,-0.03366332,-0.036628284,0.029526066,-0.032920323,-0.018187605,-0.0050321333,0.0014283173,0.04309419,0.025861394,-0.0034692064,-0.0018917434,-0.028717756,-0.038163055,-0.043989968,-0.04073782,0.024391685,-0.044669546,-0.02035085
nikbus,-0.0004005432,-0.024085378,0.025529671,0.038195718,-0.022989094,-0.019443655,-0.016259003,-0.01488496,0.0255283,0.034088735,-0.020184863,0.017842088,0.04638758,0.04805963,-0.030824864,-0.043542206,0.034772817,-0.010130726,0.040487412,-0.01582104,0.03197739,-0.048374295,-0.002502393,0.019925538,0.03646667,0.048204098,-0.007808674,0.027775321,0.014259491,0.041134622,0.021130268,-0.03388585
vridius,0.014672164,-0.026561989,0.007354103,0.04785392,0.0012619719,0.042371403,-0.001317013,0.007881831,-0.0011215582,-0.003975641,-0.017647158,-0.030580295,-0.0015856735,0.026296083,0.04768348,0.019649748,-0.034915805,0.019529726,-0.0064352974,0.037870858,-0.03306599,-0.005209051,0.0061395653,-0.032736138,0.04638684,-0.028204536,-0.039591096,-0.0061230175,0.02370746,0.013412308,-0.04535302,-0.04332317
faoulon,-0.04930674,0.022050772,0.026444305,-0.0045123585,-0.009672441,0.042540815,0.008579649,0.049961735,-0.038535666,-0.0058634765,0.017924335,0.0025979877,0.0042325146,-0.018328141,0.017367039,-0.02964108,-0.045730185,0.039949086,0.015086088,0.03324229,0.041806664,-0.043375876,-0.03644351,-0.00297568,0.014292132,0.02143344,0.0029174462,0.012379564,-0.04792508,0.044992123,0.017772082,-0.023058558
kometo,-0.041516196,-0.010618828,0.028769244,0.01513591,-0.0004926808,0.009886216,-0.016504657,-0.0054155216,0.037041035,-0.0028150305,0.045936514,-0.006459307,-0.027747858,-0.04537449,0.041091952,0.038471747,0.01338632,-0.040418673,0.03359208,-0.03790779,-0.0052264705,0.022962954,-0.010756064,-0.038124345,0.00485456,-0.0004274845,0.037406873,-0.036148857,-0.0063627847,-0.02418648,-0.02162354,-0.020643461
yentus,0.015154611,0.021698166,-0.022203064,0.04836445,0.023446951,-0.009700596,0.041024778,0.040187802,0.026166547,0.04595468,-0.025343418,0.0015197173,-0.020097256,0.028251376,-0.012248956,-0.03539593,-0.005447902,0.02659491,-0.014672898,-0.043621898,0.017780248,-0.009535052,0.043277923,0.040402416,0.01402751,0.0079908,0.03585166,0.047430184,-0.040338982,-0.028080488,0.026906226,0.007278491
astrln,-0.04807747,-0.018134631,0.04970884,-0.013523985,-0.04126201,0.044432532,0.045366142,0.033208396,-0.02933891,-0.040150594,0.042035554,0.013944913,0.03600723,0.024045039,-0.032574013,0.030652586,-0.029178321,0.015913356,-0.0021375194,-0.031693615,0.03262308,0.002297651,0.018115725,-0.021979202,0.034510974,0.04894841,0.0133184455,0.015804145,0.038616847,0.0013295896,-0.025409186,0.006472934
lrvium,-0.021075284,0.017046656,0.018980477,0.0012338273,-0.022221208,-0.017411899,0.028684642,0.03431454,-0.014045633,-0.015314471,-0.01247742,-0.022853447,0.011579026,0.017665971,0.034318116,0.047842015,-0.0020489916,-0.03094815,-0.0339427,0.042709615,-0.009992339,-0.0052028187,-0.023435568,-0.019308938,0.009379435,0.018034767,-0.012706973,-0.0062886477,0.03458036,0.0103310235,0.01751883,-0.042389046
furix,-0.013952959,-0.03701942,0.048124086,-0.022527158,-0.03281889,0.013785768,0.024654735,0.010119438,0.014217589,0.0027229898,-0.017247725,0.038603757,0.036483083,-0.011419583,0.0026132949,-0.047666933,0.018062677,-0.04702225,-0.009714376,0.017414797,0.049316827,0.003837049,-0.045811415,0.038976166,-0.003096141,0.017640341,-0.015443336,-0.013535835,0.008962512,0.028878298,-0.03576089,0.012692306
boyzor,0.009926973,0.0042808335,-0.062158536,0.04335494,-0.0055221915,0.0037154928,0.017591547,-0.029895438,-0.009664871,0.025878612,0.049483027,-0.04410651,0.037308123,-0.036402274,-0.023668444,-0.007975448,-0.026585793,0.001487352,0.022875343,0.012798298,0.0033278354,0.015015844,0.011957444,-0.048619032,0.042414118,-0.0125535615,0.023259092,-0.038286317,-0.030565096,0.029139187,0.0168995,0.0032952055
novtm,-0.049920738,-0.02760042,0.045072857,0.04747236,-0.0047892444,0.028672706,0.015350748,-0.042204715,0.025179517,-0.03713907,0.0019037724,-0.033450354,-0.03463938,-0.028732419,0.04994997,-0.04645002,0.04867501,0.0064706914,0.029531088,-0.034708273,0.024265204,-0.016080283,0.006202448,-0.016428053,0.026837435,0.007870056,-0.04154413,0.013614085,0.046401825,0.03385712,-0.031731118,-0.014215566
datax,0.023012307,-0.047719873,-0.044898916,-0.010142375,-0.005205475,-0.03274851,0.04609264,0.017843317,0.030789044,0.04007298,-0.020244097,0.041357543,-0.0097867735,-0.046972003,-0.03414966,-0.034784175,-0.0045979023,0.04070456,-0.009931315,-0.01977471,0.028286185,0.0069379583,-0.017389141,0.0014599562,0.019325558,-0.022363484,0.020091344,-0.047273647,-0.031777523,-0.048483778,-0.021876229,-0.024549413
yobonix,0.04860807,-0.046533942,-0.007898916,-0.0012478232,0.031660903,0.038946103,0.037489478,0.03532033,0.009948395,-0.013655413,-0.027052188,-0.026130473,-0.009514879,-0.021785213,-0.015199173,-0.023223782,-0.041951977,0.04435316,0.043274153,-0.038517892,-0.045913387,0.011648286,0.039799776,0.046375383,-0.042599987,0.043632124,0.04300263,0.035090815,0.035246503,0.001122199,-0.0435843,0.02902038
stjrdux,-0.008906793,0.042861406,-0.01473888,-0.013224624,-0.032399394,-0.020585133,-0.03678266,-0.016712915,0.029454123,-0.013338268,-0.014519025,0.0042160973,-0.048679102,-0.012772702,-0.00442164,-0.047744524,-0.009369768,-0.030343473,0.0287791,-0.018918097,-0.02123629,0.047748033,0.027238015,0.04795858,0.046995927,-0.016916763,0.025598887,0.012654189,0.021964218,0.023215655,-0.011071801,-0.007845771
aeop,0.072367996,0.06342314,-0.031824198,0.00010353327,0.012420535,-0.034624994,-0.000569202,-0.025883019,-0.049949575,0.04225159,0.004509937,0.012515638,-0.042446602,-0.026264025,0.023014639,-0.027358448,-0.03746462,-0.031469274,0.007370949,-0.014341604,-0.046331253,-0.04680828,0.01180942,0.027766895,0.047620904,0.018970463,-0.041425478,-0.04854692,-0.020402908,-0.03648492,-0.03345543,-0.010032725
synapx,0.028900292,-0.007654391,-0.04406934,-0.0056596883,0.04991019,-0.0480162,0.019471798,-0.027198529,0.026990857,-0.019374227,0.0282172,-0.043415308,0.040584598,0.018957738,0.008176267,0.035952304,0.039352503,-0.034409285,-0.021407926,0.038137402,0.024441484,-0.035372697,0.030042026,-0.04380989,0.017945055,-0.041240323,0.046100963,-0.040555917,0.021984924,0.015126411,-0.009196866,0.04355179
excvtar,0.043435108,0.029999208,-0.002309002,-0.020606363,-0.023179604,0.010643233,0.011533715,-0.032656454,0.022616673,-0.008112468,-0.023268724,-0.019880427,0.028787125,-0.042137623,-0.041654706,-0.0066922903,-0.009930778,0.015749063,0.022335578,0.024482418,-0.034656383,0.019499552,-0.019804263,0.015986469,-0.04435128,0.0493999,-0.028073097,-0.016331792,-0.036094785,-0.01701044,-0.025448238,0.020317782
lunnx,0.047614407,0.0150834955,-0.014115989,0.03906517,-0.013657726,-0.041002464,0.037834886,0.04875188,-0.047457743,0.007945847,0.010751676,-0.005756773,0.00022605807,-0.0030351765,0.009639479,-0.023918903,0.042436447,-0.006767474,0.04076064,0.012268662,0.001565408,-0.006434299,0.03672259,0.0010886304,-0.04893831,-0.009019673,-0.034308575,-0.00934447,0.015039984,0.024375211,0.031223346,0.036171664
cridius,0.048995566,-0.047716238,0.04017109,0.0023553595,0.002346456,-0.044044495,0.019412484,-0.020050216,0.025626648,-0.036235046,-0.022282148,-0.00033305958,0.04442786,-0.03691276,0.047140006,0.034400713,0.025251854,0.019834135,-0.026668036,-0.030151797,0.017444815,-0.03201928,-0.040701378,-0.018074322,0.035648514,0.032890115,-0.0036369562,-0.048911083,-0.045917775,0.006614398,-0.034687866,0.006252002
lehfon,-0.033806838,0.007905602,0.026784305,0.049394216,0.01471955,-0.048665274,0.01941831,0.04474945,0.0010227673,0.007403396,-0.021661056,-4.4953078e-05,0.0036536232,-0.016428959,-0.025937533,0.017398525,0.0011298172,0.019295085,-0.024098564,0.012904774,-0.031531025,-0.021668876,-0.0034426078,-0.04869454,-0.014267504,-0.008421995,-0.0312917,-0.042769264,-0.002101969,0.023352291,-0.042806685,-0.024883032
blissxm,0.0300649,0.019092618,-0.035074763,-0.0148638,0.01982591,0.0007990375,0.036957446,-0.0114770755,-0.04710511,-0.0017118677,0.044444446,-0.046206605,0.013721887,-0.008090723,0.009887613,-0.036553692,0.023408238,-0.044490945,-0.028080618,0.018101368,0.027121555,-0.034094144,0.03024945,-0.0049851052,-0.006417416,-0.028491616,0.040002797,-0.043407347,0.013777759,0.040299688,-0.009955358,-0.026499009
ftbulon,0.049422357,0.016479168,0.02703384,0.0135616325,-0.042520475,-0.031195438,0.040923405,0.0006614551,0.024374451,0.045182552,0.048913512,0.0049322248,0.02532002,-0.043840766,0.0010455251,-0.044897605,0.04113405,0.029753711,-0.0031591542,0.04166725,-0.018450357,0.02091929,-0.01956178,0.017146502,-0.00037845224,0.0062909946,0.008042753,0.028808545,0.04923624,-0.008294307,0.043014947,-0.026142467
sirepix,-0.012445606,0.0065173507,0.031813566,-0.04053371,-0.036765765,0.008247625,-0.01602026,-0.021223987,0.036801014,-0.041352905,-0.029886056,0.0058254004,-0.022264708,0.032812167,0.04444099,0.016929578,0.04034922,0.010474719,-0.0004524216,-0.034574937,0.032014463,-0.012606848,0.028853249,-0.0035528764,-0.041974902,-0.0038087144,0.027092647,-0.014635302,-0.017913949,-0.021110082,-0.03598659,0.024741177
robonis,0.024998281,0.027023066,0.001427114,-0.038953673,-0.030799687,-0.003166236,-0.029017031,0.002306141,-0.024752093,-0.024851013,0.001522243,0.016248036,0.0474245,0.04408684,-0.037504293,-0.047071826,-0.037466682,0.01644801,0.03951687,0.0049180984,-0.0054654106,0.021487642,-0.038847517,-0.007250823,0.024135362,-0.03276459,0.0016128905,-0.031069804,-0.023837447,0.01871575,0.014222514,0.039656032
awezom,0.0067833024,-0.0050834827,-0.04389268,0.011474133,-0.01899079,-0.040786196,0.027378786,-0.019526541,0.04893488,-0.01182238,0.040499214,0.043266486,0.03188617,0.034855846,-0.0230569,0.0034901127,-0.03191234,-0.03809731,-0.034728337,0.007408358,-0.021649932,0.036862995,-0.005490791,-0.045698512,0.01479267,0.02954669,-0.004887365,-0.027302181,0.0390406,0.021217417,-0.033987604,0.010184072
blapnz,0.007059178,-0.010203079,-0.084356435,-0.011381328,0.006658815,-0.03231504,0.036737476,-0.030916799,-0.029766751,0.037844602,0.024235342,0.013660934,-0.031918526,-0.002879154,0.015173446,-0.0010585673,0.030078385,0.031846132,-0.045955874,-0.007206179,-0.020128846,0.03685837,0.025332455,-0.024957895,0.035773728,-0.012469567,0.034629617,0.019726995,0.02811103,0.00783249,0.038995195,-0.04912422
bqapoz,-0.056296654,0.0031309363,0.049330324,-0.028601766,-0.013455212,-0.03762834,-0.021304358,-0.0078014843,-0.022220695,0.015470926,-0.031859837,0.0040216334,0.041062724,0.021997977,0.019028831,-0.012729574,0.044775043,0.036784697,-0.04831462,-0.04460434,0.0344947,-0.0053926334,-0.025583291,-0.026570236,-0.008318126,0.037677888,-0.029100215,-0.024948884,-0.018776227,-0.04414139,-0.020979954,0.039896075
